,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2100,44,admin.,single,high.school,no,yes,0,cellular,nov,tue,1145,1,814,1,nonexistent,-3.3524739093294094,92.24134655428543,-27.791493469565577,0.666347254577478,5024.397393682321,yes
2101,27,admin.,single,basic.4y,no,no,0,cellular,jun,fri,318,3,692,0,nonexistent,-3.2293419099416663,92.5587842627077,-26.961124365919297,0.6342194176929938,5043.43342945905,yes
2102,42,technician,single,university.degree,no,yes,0,cellular,jun,wed,121,4,1222,-1,nonexistent,-2.681826357807119,93.06494243127935,-29.860420272036716,0.6449808690799376,5007.364066971618,no
2103,54,admin.,married,university.degree,no,yes,0,cellular,nov,fri,235,3,-33,0,nonexistent,-1.408723183039581,93.76212222081814,-40.05158973171069,0.9566001661625084,4984.187563772333,no
2104,33,admin.,married,basic.4y,no,no,1,cellular,sep,thu,100,-1,536,1,failure,-1.414244460863898,93.51560095573922,-34.577931112806155,0.9355906226902553,4979.800250834297,no
2105,33,student,single,university.degree,no,no,0,cellular,sep,thu,586,0,1865,0,failure,-1.1020626229473498,94.35963342911606,-42.627154338685116,0.8197429520059509,4965.105857942083,yes
2106,30,self-employed,single,university.degree,no,yes,0,cellular,sep,wed,218,3,1057,1,nonexistent,-1.446519813602913,93.86586676361264,-36.712160011743556,0.8501038542439142,4981.602084491114,no
2107,27,self-employed,divorced,university.degree,no,yes,0,cellular,jun,thu,301,1,547,2,failure,-1.1048376761124543,94.15922166442421,-42.83778582540957,0.6785143772341417,4988.67043196526,no
2108,50,blue-collar,single,high.school,no,yes,0,cellular,aug,tue,66,2,382,1,nonexistent,-1.102049991042291,94.76291089302867,-45.21555934464058,0.9665910409087282,4966.1892914472965,yes
2109,61,admin.,married,university.degree,no,no,0,cellular,jul,thu,92,3,448,-1,nonexistent,-3.399865321507718,91.6324664328791,-19.211684246125667,0.6394264311317348,5050.015051460596,yes
2110,31,admin.,single,university.degree,no,no,0,cellular,jun,tue,138,2,895,2,failure,-1.6133177669725438,93.62472858826216,-37.47347246427708,0.7435370625768162,4991.422596245168,no
2111,39,admin.,divorced,university.degree,no,yes,0,cellular,jun,fri,1323,3,458,2,failure,-2.849969818740781,93.12203163370904,-31.72743915331857,0.7657835809480066,5000.207044044033,no
2112,32,admin.,divorced,basic.6y,no,no,0,cellular,nov,thu,149,2,660,2,failure,-1.1387342447352236,94.59809235338659,-47.946039699156586,0.9636133807286906,4977.485027622409,yes
2113,65,management,married,university.degree,no,no,0,cellular,aug,tue,1065,3,-2,2,failure,-2.199950996103887,93.20599761172133,-34.29957580840734,0.7422895072923817,5011.703353428397,yes
2114,42,admin.,married,high.school,no,no,0,cellular,nov,mon,202,0,194,2,failure,-1.959780186119831,93.7221321672085,-37.909565748609,0.8881153048948403,4989.657186164048,no
2115,53,admin.,married,professional.course,no,yes,0,cellular,jul,thu,160,1,302,2,failure,-3.1882937471560973,93.0092410633261,-33.64910914282307,0.783058744586685,5011.03751812669,yes
2116,54,blue-collar,married,high.school,no,yes,0,cellular,may,wed,907,3,560,1,failure,-2.9294385528629197,93.36949666447683,-36.8597382729661,0.7682911529801475,5013.019339625972,yes
2117,35,admin.,single,university.degree,no,no,1,cellular,nov,wed,89,4,895,0,nonexistent,-1.1001470049284272,94.4723346872597,-46.502852788687946,0.8762603715707566,4964.280717174187,no
2118,44,admin.,single,professional.course,no,yes,0,cellular,jul,fri,543,3,650,1,nonexistent,-1.2726412144773822,93.55910303083144,-36.93500728525674,0.7457974707094032,4995.884149849325,yes
2119,68,technician,single,unknown,no,yes,1,cellular,jun,thu,544,0,-616,2,success,-1.7263987659454072,93.94432242361358,-42.836929547303654,0.677493497253871,5011.476008234815,yes
2120,49,admin.,single,university.degree,no,yes,0,cellular,sep,wed,2196,2,1245,0,failure,-1.100730218851388,94.34077292010399,-38.07227852372447,0.6573706927739654,4982.457758635388,yes
2121,45,technician,married,professional.course,no,unknown,0,cellular,sep,mon,248,1,603,2,failure,-1.1000000184337626,95.22750360072224,-47.53397461703821,0.8036868931541675,4951.448535893196,yes
2122,50,admin.,married,high.school,no,yes,0,cellular,may,wed,507,1,319,0,nonexistent,-2.4399462412777044,93.1816969072827,-31.837625702766218,0.6526521577864708,5019.66504672354,yes
2123,37,admin.,married,professional.course,no,yes,0,cellular,jul,mon,239,1,305,1,failure,-1.1000061222510658,95.72450866901241,-51.21409134030239,0.9871404721922293,4959.484445358415,no
2124,60,retired,married,basic.4y,no,no,0,cellular,nov,fri,223,0,403,0,nonexistent,-3.3972905080465465,92.16027192467811,-26.915868799391546,0.6683316875498854,5042.160369442947,yes
2125,27,management,single,professional.course,no,yes,0,cellular,jun,wed,332,0,277,1,nonexistent,-3.004225975705978,93.3114334302078,-35.22687429045341,0.7515631399279856,5003.437155308906,no
2126,67,technician,divorced,basic.4y,no,yes,0,cellular,nov,thu,49,3,1338,-1,failure,-2.7613515003828426,93.04559559084842,-34.84821068249187,0.8006719046640056,5008.347626172283,no
2127,73,unemployed,married,university.degree,no,no,0,cellular,nov,wed,19,1,377,1,nonexistent,-1.2629945389941293,94.2358787867765,-42.582425803510944,0.9604576528779364,4972.120128090466,no
2128,24,technician,divorced,professional.course,no,yes,0,cellular,jun,thu,211,1,-421,1,success,-1.1477634574922635,94.33588501051224,-37.75959087840437,0.7745611281580662,4969.124684687905,yes
2129,41,retired,single,basic.4y,no,yes,0,cellular,aug,wed,143,2,-200,3,failure,-3.296924181714386,92.83945575247166,-31.100087574206306,0.6824492558413515,5023.225194177097,yes
2130,64,retired,single,basic.4y,no,no,0,cellular,nov,tue,140,2,615,2,failure,-2.7374989072995963,93.03548277775259,-31.175902721071136,0.6573444237780591,5015.1309592267235,no
2131,28,admin.,single,high.school,no,yes,0,cellular,nov,wed,253,2,836,1,nonexistent,-2.185644625707644,93.56716847591343,-34.984064093372766,0.69518331951509,5001.995385734409,yes
2132,39,admin.,single,professional.course,no,no,0,cellular,jun,thu,138,0,808,1,nonexistent,-3.0353242454603673,92.70697425669654,-34.660049528033355,0.6423145880304654,5029.654956259558,yes
2133,29,housemaid,married,high.school,no,unknown,0,cellular,aug,thu,116,2,1467,0,nonexistent,-1.1718276155854346,93.89247515096133,-36.63611721459685,0.7116642998598316,4991.677204145092,no
2134,103,admin.,married,university.degree,no,yes,0,cellular,jun,tue,153,2,1008,-1,nonexistent,-2.2104209843306917,93.16400530427485,-35.357750183779636,0.6965236559624362,5005.965777456132,yes
2135,74,technician,married,professional.course,no,yes,0,cellular,nov,thu,197,4,1078,0,failure,-2.768738326698988,92.80866671051007,-32.37345394119843,0.6677359220236968,5020.602887445248,no
2136,42,admin.,single,professional.course,no,yes,0,cellular,jul,tue,947,2,359,2,failure,-1.257396644806993,93.93997032702097,-38.59109085286909,0.9446384767896162,4977.166274057819,yes
2137,86,entrepreneur,married,basic.6y,no,yes,0,cellular,nov,tue,329,1,270,2,failure,-3.3280668080586784,92.90509493170788,-33.3502562575391,0.8417074067432551,5020.235299516086,yes
2138,43,management,single,professional.course,no,yes,0,cellular,may,thu,129,5,-199,4,failure,-1.117035984790446,94.23921562486463,-44.26619573327518,0.8975702010894897,4989.324119298647,yes
2139,51,self-employed,married,basic.6y,no,no,0,cellular,sep,thu,73,0,781,0,nonexistent,-1.6864453547083567,93.79491357424347,-33.095496537281036,0.8232665041256749,4986.2247437631995,yes
2140,29,admin.,single,high.school,no,no,0,cellular,nov,wed,478,1,561,1,nonexistent,-1.7012937679668896,93.6582901283748,-41.985936007077086,0.6868194875700586,5009.064259104645,yes
2141,40,unemployed,married,professional.course,no,no,0,cellular,nov,tue,216,3,925,0,nonexistent,-3.337469809187916,92.7154045822266,-26.09305618499525,0.685249274527759,5018.881215257016,no
2142,126,admin.,married,university.degree,no,yes,0,cellular,sep,thu,187,2,1080,-1,nonexistent,-1.2164576429782783,93.45263875044915,-33.36102097957238,0.7654820246247988,5002.636570872413,yes
2143,21,admin.,single,university.degree,no,yes,0,cellular,sep,tue,400,2,789,1,failure,-1.7007479183731542,92.96554448455629,-27.296709506418324,0.6775824393110726,4993.509850247106,no
2144,28,technician,single,basic.4y,no,no,0,cellular,aug,thu,205,2,281,3,failure,-1.1000000059136048,96.22545983752487,-52.68201748981321,0.8848849846635694,4946.490449824579,yes
2145,40,admin.,married,university.degree,no,yes,0,cellular,aug,thu,548,5,398,0,nonexistent,-2.459105000360919,93.23482601724135,-34.31916587560404,0.7644409006869257,5014.564553784541,no
2146,44,services,single,basic.4y,no,no,0,cellular,jul,mon,354,4,895,1,nonexistent,-3.2369421781258585,93.37487486937114,-33.74947876612161,0.8219199686366465,5007.343269764532,yes
2147,53,retired,married,university.degree,no,yes,0,cellular,nov,thu,879,1,44,1,nonexistent,-2.9775829229755666,92.94108324758461,-31.729441400375286,0.6766841265273794,5021.439269567434,yes
2148,22,admin.,married,university.degree,no,yes,0,cellular,sep,wed,452,1,194,2,nonexistent,-1.2005590409455564,93.79875142895864,-37.18503394263457,0.9365919381921297,4981.895632229408,yes
2149,66,technician,married,university.degree,no,yes,0,cellular,aug,tue,178,3,1369,0,failure,-3.147287438563114,92.77705690715044,-31.109199548584733,0.7425205235438764,5028.651532445801,no
2150,21,admin.,single,university.degree,no,yes,0,cellular,jul,thu,261,4,1194,0,nonexistent,-2.102934139164474,93.4532288046031,-35.158610015158274,0.7386967270419411,5010.107336625409,no
2151,34,housemaid,single,professional.course,no,no,0,cellular,sep,thu,526,1,186,3,failure,-1.1582861157080004,93.71826550568989,-33.110997210134705,0.6961582068092512,4982.854120939495,yes
2152,54,retired,single,high.school,no,yes,0,cellular,jun,tue,858,1,945,-1,nonexistent,-2.006342468648303,93.41041742690837,-31.790648656075756,0.689057529695345,4997.907260200818,no
2153,46,admin.,divorced,high.school,no,yes,0,cellular,sep,tue,125,4,1108,0,nonexistent,-1.1000000029261852,94.86127207277258,-46.85687702497432,0.9490269876543632,4950.456485212637,no
2154,40,admin.,single,high.school,no,no,0,cellular,jun,wed,221,0,759,3,failure,-2.168180515423699,93.209742822443,-33.32429804389738,0.6551782789592474,5002.76912961157,yes
2155,40,technician,single,university.degree,no,no,0,cellular,sep,mon,121,2,868,2,failure,-1.1000245628987164,95.11114318126596,-47.03929202878244,1.0037052205185941,4946.142540030612,no
2156,58,blue-collar,single,university.degree,no,no,0,cellular,nov,mon,101,3,1074,0,nonexistent,-2.714513325882247,92.84503932296289,-26.31772075651157,0.7204906551158747,5014.04577676467,no
2157,28,technician,married,university.degree,no,no,0,cellular,jul,wed,131,2,579,0,nonexistent,-1.4811934817798809,93.47881611543231,-38.190310777241,0.6842247059313816,5006.148944559572,yes
2158,19,admin.,single,high.school,no,yes,0,cellular,jun,wed,264,3,795,1,failure,-1.176968823838648,94.30984511172883,-41.324959681508574,0.698977722001272,4983.821207595005,yes
2159,41,retired,married,university.degree,no,yes,0,cellular,jul,thu,236,4,1486,-2,nonexistent,-2.2081169488490997,93.83103681412994,-39.27160140363093,0.8758138809925207,4999.678774834425,no
2160,45,retired,married,high.school,no,no,0,cellular,sep,wed,255,3,1183,0,nonexistent,-1.1001085005762063,94.2560941912818,-45.87470319325802,0.8978276150776551,4970.371847959745,no
2161,36,admin.,divorced,high.school,no,yes,0,cellular,jul,thu,301,1,758,0,failure,-3.179786007134311,92.99888627857861,-30.03504507921357,0.7105472517285819,5023.09170289988,yes
2162,26,admin.,divorced,high.school,no,yes,0,cellular,may,fri,590,2,-14,3,failure,-2.5866921805505623,93.56206137845773,-40.64211120875494,0.7407145665556978,5009.4441448802045,yes
2163,55,unknown,married,high.school,no,yes,0,cellular,nov,wed,106,2,950,0,failure,-3.3688153164092167,91.94272481268759,-22.414498872012153,0.6348825243000925,5039.082455432648,yes
2164,19,technician,married,university.degree,no,yes,0,cellular,jul,tue,3308,0,229,3,failure,-3.210981706458172,92.92832343626661,-31.534491693533695,0.6602579916253715,5023.28318924772,yes
2165,72,admin.,married,high.school,no,no,0,cellular,aug,thu,568,4,899,1,nonexistent,-1.1936026092381091,94.05280371081697,-41.99599095136214,0.665312219207153,5001.278489640817,yes
2166,37,admin.,divorced,university.degree,no,no,0,cellular,jul,wed,256,3,676,-1,nonexistent,-1.159409515100689,94.45347426713849,-44.40642450728089,0.7852933366845662,4988.621624317218,yes
2167,23,blue-collar,married,university.degree,no,yes,0,cellular,aug,tue,912,2,848,1,failure,-1.2140015215987612,94.13651499193776,-39.59307081356332,0.9650222227414181,4970.075582225003,yes
2168,21,retired,married,basic.4y,no,yes,0,cellular,aug,tue,118,2,168,2,nonexistent,-1.530084062986997,93.83950083529002,-39.98742092739025,0.8200279290780659,4989.965216960556,no
2169,30,admin.,married,basic.9y,no,yes,0,cellular,jul,fri,626,4,1052,-1,nonexistent,-2.1099799990389796,93.57550393573048,-39.139709601283364,1.0052530560074833,4991.451245438469,no
2170,57,admin.,divorced,university.degree,no,yes,0,cellular,jul,tue,336,3,333,2,failure,-1.1925628582918955,93.86458726079313,-38.68500651179177,1.003141359367435,4972.060168058579,yes
2171,31,retired,married,unknown,no,no,0,cellular,nov,wed,532,1,213,2,failure,-3.233065773518115,93.204267586445,-36.27698634305724,0.6536697042260722,5042.879230075694,yes
2172,47,technician,married,high.school,no,no,0,cellular,jul,tue,222,1,345,1,nonexistent,-3.3965489781107183,92.22223473013649,-27.08985593751811,0.7239710209814183,5033.17530271581,no
2173,56,services,single,professional.course,no,yes,0,cellular,nov,mon,127,2,874,1,nonexistent,-3.357622717582189,92.37740873397006,-26.928592459989684,0.7025175925981917,5016.21241438032,no
2174,28,admin.,married,unknown,no,yes,0,cellular,sep,mon,650,1,665,1,failure,-1.2663134430317382,93.50522447640247,-32.23818750845368,0.6866590023054223,4980.389626283029,yes
2175,35,unknown,single,professional.course,no,no,0,cellular,jun,wed,63,0,929,0,nonexistent,-1.1036481077928317,94.80109694055191,-42.83748659124969,0.8144644099375123,4966.686694965455,no
2176,39,management,married,basic.4y,no,yes,0,cellular,jul,thu,158,2,1411,-3,nonexistent,-2.3651058774002243,93.46530544071155,-33.21218049043359,0.7052776545702879,5005.969380911114,yes
2177,42,technician,married,high.school,no,yes,0,cellular,aug,mon,199,0,1325,0,nonexistent,-1.2247395025054568,93.96875888455892,-38.13975129744616,0.9848645696922095,4976.8506446486135,yes
2178,50,admin.,married,university.degree,no,yes,0,cellular,nov,tue,123,0,1092,0,failure,-3.1176931609786367,93.1856029520646,-33.85636101283818,0.7151722308889634,5020.139740206333,yes
2179,68,housemaid,married,basic.9y,no,no,0,cellular,nov,mon,81,-1,881,1,failure,-1.598230115247736,93.96118448314996,-41.99397033689969,0.9389431031280654,4992.388124455903,yes
2180,38,unemployed,single,basic.4y,no,unknown,0,cellular,nov,fri,305,3,696,2,failure,-3.393953615598874,92.1366644363607,-26.653387102350713,0.7301393295988771,5026.23205982878,yes
2181,46,retired,single,university.degree,no,yes,0,cellular,nov,tue,234,1,1033,0,nonexistent,-2.3644286275568978,93.0817678777527,-34.72196690472861,0.6976504164866995,5015.651533355252,yes
2182,34,retired,single,university.degree,no,yes,0,cellular,nov,tue,586,2,189,1,failure,-3.3725574960301192,92.37994418908625,-25.100171452469716,0.6340342051577905,5054.1228479110205,yes
2183,29,technician,married,professional.course,no,yes,0,cellular,may,wed,366,3,1004,1,nonexistent,-3.066045638729163,92.66746249010772,-26.582079687033897,0.6346122565366382,5034.433759445041,yes
2184,30,technician,married,professional.course,no,no,1,cellular,may,tue,162,0,-307,2,success,-1.1000007857098044,95.35487148773841,-55.88900700031112,0.9449486027249432,4967.735894892246,yes
2185,45,management,single,high.school,no,yes,0,cellular,may,mon,223,3,984,0,nonexistent,-3.337575216892873,92.40508288689584,-24.415683125502575,0.6359867733910433,5026.653592571542,yes
2186,39,technician,married,basic.4y,no,unknown,0,cellular,nov,thu,1949,0,919,0,nonexistent,-3.304177964348136,92.11115105448252,-26.31282790051044,0.658667635744464,5039.388500296436,yes
2187,36,services,married,high.school,no,no,0,cellular,sep,tue,471,5,787,2,failure,-2.422784396018238,92.97195309576361,-30.320347021642473,0.7543134532720887,5005.138714662146,yes
2188,29,technician,married,unknown,no,no,0,cellular,sep,mon,269,3,1059,1,failure,-1.1001620207918164,94.3464983867915,-41.774967992530286,0.9939897041903414,4964.781772187859,no
2189,63,technician,married,high.school,no,unknown,1,cellular,aug,thu,288,0,122,1,nonexistent,-1.4456226574543896,93.98990592812297,-40.081951526063165,0.8916148606831468,4987.329399273159,yes
2190,35,student,married,professional.course,no,yes,0,cellular,aug,thu,655,2,1100,1,failure,-1.7690021045382898,93.8020618188822,-33.45632688007431,0.6584774801088191,4994.639330004494,yes
2191,37,retired,married,university.degree,no,yes,1,cellular,jun,tue,213,2,192,2,failure,-3.2732466898034382,92.7468914668038,-32.141428312041725,0.6828439768004686,5023.428241811355,yes
2192,22,retired,single,university.degree,no,yes,0,cellular,jun,tue,83,1,733,-1,nonexistent,-2.056960077604591,93.20834041328048,-30.59560588321955,0.6547863921011047,5002.244639961183,yes
2193,22,student,single,university.degree,no,yes,0,cellular,may,tue,240,1,277,1,failure,-1.108377431845795,94.27599369841057,-38.278140145666605,0.6539793663247595,4993.873645693529,yes
2194,29,technician,single,high.school,no,unknown,0,cellular,nov,tue,1121,4,385,1,failure,-1.1317701619196319,93.93244703140125,-44.71688981261796,0.8447736283867338,4988.744421870415,yes
2195,34,admin.,married,university.degree,no,yes,0,cellular,nov,thu,120,3,476,2,failure,-1.1423699691119795,94.15449430180699,-43.21080802465427,0.9505043184479849,4974.220929413361,no
2196,27,admin.,married,high.school,no,no,0,cellular,jun,wed,192,1,407,2,nonexistent,-1.1016183739444725,94.04218476317216,-44.51734062021223,0.8754895507813223,4975.4824421689,yes
2197,25,technician,married,high.school,no,no,0,cellular,jul,thu,394,0,477,1,nonexistent,-1.1000161301632936,95.45385693315893,-48.92640250987234,0.9854205357662578,4939.243097122906,yes
2198,45,retired,married,university.degree,no,no,0,cellular,jul,fri,514,3,896,1,failure,-1.7658171653442,93.39052894220728,-34.60442064486246,0.9802601459015965,4991.022171972814,no
2199,39,student,single,professional.course,no,no,0,cellular,sep,thu,53,1,177,0,failure,-1.1002838598274076,94.49484745214387,-43.66430594726642,0.9182827995356303,4962.73404475509,no
2200,30,technician,single,university.degree,no,yes,0,cellular,aug,thu,77,1,1085,1,failure,-1.1138446997300346,94.39919883432586,-39.75701781900732,0.7147467483268486,4986.966404605589,no
2201,50,technician,single,professional.course,no,yes,0,cellular,nov,mon,694,0,562,-1,nonexistent,-1.1295785623781036,94.66146677473706,-42.978052826625415,0.9259008460242555,4965.999161578336,no
2202,34,admin.,single,university.degree,no,unknown,0,cellular,jun,thu,237,3,491,0,nonexistent,-3.366029478445633,92.44521550584163,-25.376597416000784,0.6489394640607298,5027.353085694789,no
2203,32,unemployed,single,high.school,no,yes,0,cellular,nov,tue,1166,2,1314,0,nonexistent,-3.284296064119216,92.59669925319817,-34.59602104371467,0.6882155749170009,5025.126847547827,yes
2204,57,retired,married,university.degree,no,yes,0,cellular,jun,mon,499,4,1497,0,nonexistent,-1.100131249837983,95.0672070405584,-50.9876352093733,0.9313853089634037,4964.258644681711,no
2205,58,admin.,single,professional.course,no,yes,0,cellular,sep,tue,103,1,745,0,failure,-2.279692692773073,92.48517162451682,-24.188666514991482,0.6627191077769451,5004.979180747333,no
2206,28,admin.,single,university.degree,no,no,0,cellular,jul,wed,98,3,1052,2,failure,-3.3768734033278136,92.33749902331256,-26.199305794581072,0.783752733383331,5018.547276803377,no
2207,75,admin.,married,professional.course,no,yes,0,cellular,sep,mon,248,3,1069,1,failure,-2.425931774670247,93.03540166607993,-28.161623412433265,0.6646188948550668,4996.100203264667,yes
2208,80,retired,divorced,basic.9y,no,no,0,cellular,may,tue,3289,2,882,0,nonexistent,-2.9507678274590874,92.85197077042524,-27.475153640264743,0.6882730302889014,5011.911684765769,yes
2209,40,technician,married,university.degree,no,no,0,cellular,jun,tue,280,2,660,1,failure,-1.2536361906443285,94.43409983734387,-44.46064111794618,0.7907359718277542,4989.032668433147,no
2210,43,student,single,university.degree,no,no,0,cellular,jul,thu,4162,4,907,1,failure,-1.4287404453615133,93.83641305281594,-33.85867377439851,0.6679066622498182,4996.359543358374,yes
2211,56,retired,single,university.degree,no,yes,0,cellular,jun,mon,156,3,877,2,failure,-2.439761184866357,93.83585836635311,-37.0131081289089,0.8144606954661089,5000.686089932048,no
2212,57,admin.,single,university.degree,no,yes,0,cellular,may,wed,87,2,1383,0,nonexistent,-3.399324282781608,92.1573403130745,-28.115550561914482,0.7537345774918038,5054.386010504374,no
2213,45,entrepreneur,married,basic.6y,no,no,0,cellular,jun,tue,262,3,508,2,nonexistent,-2.0328698609519193,93.40524545097674,-29.34492056208894,0.6534143139752768,5003.74517614638,no
2214,35,admin.,single,university.degree,no,no,0,cellular,jul,tue,274,4,104,1,nonexistent,-2.916011343272423,93.28624227703133,-35.34885484676636,0.7040587677475828,5017.168335277572,no
2215,29,admin.,single,high.school,no,yes,0,cellular,may,fri,195,1,1161,1,failure,-2.757781340100734,92.95819799365482,-32.99293035024884,0.6822082134615541,5026.0902450237145,no
2216,37,technician,single,high.school,no,yes,0,cellular,aug,tue,488,1,803,0,failure,-1.1110039022977674,94.04608111822255,-42.157883597992345,0.9701592125106289,4985.901115113113,no
2217,44,student,married,university.degree,no,yes,0,cellular,nov,thu,133,2,447,0,failure,-1.621989101891543,93.56926817064534,-35.97888805720284,1.0111062339772834,4984.677559368499,no
2218,21,retired,divorced,basic.6y,no,no,0,cellular,jun,tue,61,3,1502,0,failure,-1.1113632817836807,94.01698700777264,-44.57397609851287,0.8114284506772982,4990.181502444268,no
2219,30,management,married,high.school,no,no,0,cellular,sep,wed,502,0,93,2,nonexistent,-1.1137014273398145,93.67264117009897,-35.59398032925812,0.8656492012378452,4974.497581510137,yes
2220,40,student,single,basic.4y,no,unknown,0,cellular,nov,thu,219,2,502,1,nonexistent,-3.341319945831416,93.61224485826708,-34.847608925754535,0.7594117144893618,5009.299189093731,no
2221,65,blue-collar,married,basic.4y,no,no,0,cellular,nov,mon,354,4,-249,1,success,-3.2916763797209327,92.38782994669299,-27.277765521691464,0.6807120497050613,5031.22630827573,no
2222,54,technician,married,university.degree,no,yes,0,cellular,sep,wed,256,2,302,1,failure,-1.1133473015410944,93.89202197574049,-38.80903275331905,0.6885030666473326,4992.939773801585,yes
2223,45,admin.,married,university.degree,no,no,0,cellular,jun,thu,223,3,117,2,failure,-1.1133142395707565,94.09940691507491,-40.913842791061036,0.9929314453320688,4972.181432314762,yes
2224,34,unknown,single,unknown,no,yes,0,cellular,aug,thu,293,2,881,1,nonexistent,-3.2896367115707874,93.38515825624168,-36.02969915303493,0.7783002981414616,5016.022872160986,no
2225,37,admin.,married,basic.4y,no,no,0,cellular,nov,fri,225,3,671,0,nonexistent,-3.3485086405419904,92.43031518096377,-26.577357348070247,0.638639362447119,5029.4065956397435,yes
2226,32,technician,married,university.degree,no,unknown,0,cellular,nov,tue,40,0,1796,-1,nonexistent,-3.3875378442987856,91.85598643915687,-22.263167802771633,0.7085331800335894,5027.442654887221,no
2227,46,housemaid,married,basic.9y,no,yes,0,cellular,jul,thu,3051,3,-161,1,success,-1.6094720999084555,93.82296999655928,-39.32484186805774,0.8161278511665074,4996.03530204581,yes
2228,33,unemployed,married,high.school,no,yes,0,cellular,jul,fri,248,5,985,0,nonexistent,-1.6702630805905445,93.86970342012252,-37.669477639054136,0.6952740157212519,5008.6714278177715,yes
2229,31,admin.,married,basic.4y,no,no,0,cellular,may,wed,274,2,404,1,nonexistent,-3.399899255277025,91.67768612428867,-19.62179546177197,0.6340487023936434,5059.7494757426175,yes
2230,49,student,single,professional.course,no,no,1,cellular,sep,mon,433,1,389,1,failure,-1.1504939249710113,94.08607350327358,-40.75859123649511,0.7491256376427525,4984.84626474953,yes
2231,27,unemployed,single,university.degree,no,yes,0,cellular,sep,wed,335,3,65,1,nonexistent,-1.5585282856195821,93.9033479753579,-36.688847571389076,0.8792950066668479,4988.340720143877,no
2232,33,student,single,professional.course,no,yes,0,cellular,aug,thu,15131,3,808,1,failure,-1.4464284119707291,93.70140320831553,-38.15868774904598,0.6932953872670534,4998.955196761264,yes
2233,41,self-employed,single,basic.4y,no,yes,0,cellular,sep,mon,315,4,465,2,failure,-1.1000066676883793,94.46884481494331,-45.401997892777665,0.9013164673767327,4967.215158787665,yes
2234,30,student,single,professional.course,no,unknown,0,cellular,sep,tue,51,2,1023,2,failure,-1.1239188492478394,93.94096249394636,-38.03018678105382,0.7338076266358557,4984.001033475173,no
2235,29,management,married,high.school,no,yes,0,cellular,jul,tue,225,4,-39,5,failure,-1.133213719797538,94.59146562236002,-47.27151708106527,0.929864115576408,4977.793363950073,yes
2236,34,blue-collar,single,unknown,no,yes,0,cellular,jul,wed,909,3,398,0,nonexistent,-1.1002459153541353,95.14247267726986,-52.362281073174934,0.9534818042444237,4962.887616364746,yes
2237,19,admin.,divorced,basic.4y,no,yes,0,cellular,sep,thu,188,3,772,1,failure,-1.5207545408086998,93.9280423046897,-32.83099567176564,0.6349312137160088,4992.4250463754815,no
2238,42,blue-collar,single,basic.4y,no,yes,0,cellular,sep,wed,12,2,238,2,nonexistent,-2.8201926406975053,92.75578571774173,-25.557594779106353,0.7597008993836138,5004.507033370992,yes
2239,45,unemployed,single,high.school,no,yes,0,cellular,nov,wed,389,1,364,0,nonexistent,-3.3514767865318125,92.65937673946286,-31.117044407583432,0.7112960213381639,5022.064485104977,yes
2240,70,retired,married,unknown,no,unknown,0,cellular,nov,wed,248,0,798,0,nonexistent,-3.3535074401994764,91.78094305269902,-25.017404869713832,0.8259763026875983,5029.578517291896,yes
2241,27,admin.,divorced,basic.9y,no,yes,0,cellular,may,fri,273,0,1040,0,nonexistent,-3.311710763658931,92.57344404440731,-23.413142389726637,0.6340346607135225,5032.78765670181,no
2242,61,admin.,single,high.school,no,no,1,cellular,may,thu,472,3,556,2,failure,-1.3564983398665218,93.83307980383793,-38.815158365642,0.6668232750041225,5003.041976432786,yes
2243,53,admin.,single,university.degree,no,no,0,cellular,aug,mon,192,2,-141,2,failure,-2.802401669743161,93.68241701340217,-34.12578497670752,0.6698371164056944,5007.615788020848,yes
2244,35,blue-collar,single,university.degree,no,yes,0,cellular,nov,thu,87,0,362,2,failure,-1.7992207554374582,93.55574169724335,-38.52884922516802,0.6577337037681624,5002.378207562921,yes
2245,31,admin.,divorced,basic.4y,no,yes,0,cellular,may,wed,182,0,1359,0,nonexistent,-3.2973476036234906,92.40041506534732,-27.47989431449726,0.6835133188608128,5042.552563447046,no
2246,82,admin.,divorced,university.degree,no,no,1,cellular,nov,thu,354,1,676,1,nonexistent,-1.1898580526300768,93.75925263135456,-37.33774851941699,0.7905913520227603,4993.810846312678,no
2247,57,blue-collar,married,high.school,no,yes,1,cellular,jul,tue,336,2,33,1,failure,-1.1006676220489569,94.89930980964955,-47.52741382176528,0.8849190343370039,4969.567976811685,yes
2248,44,technician,married,basic.4y,no,no,0,cellular,may,tue,300,2,103,3,failure,-1.2882667163814165,93.9093674184037,-39.543883828504235,0.6622406096688621,5001.037218300806,yes
2249,81,blue-collar,married,unknown,no,yes,0,cellular,nov,tue,207,0,536,2,failure,-2.0085241991373968,92.91135305035128,-39.18194371784119,1.0373848190035377,4992.531694681821,no
2250,20,retired,single,high.school,no,yes,0,cellular,jul,mon,230,3,268,2,failure,-2.889702336083587,93.28890995689889,-31.978996031343215,0.734496593055049,5011.3024099875065,no
2251,98,blue-collar,single,university.degree,no,no,0,cellular,sep,thu,644,0,1360,-1,nonexistent,-3.143422685241813,92.30294266285895,-25.737542199122874,0.7044351733985913,5016.560636190586,yes
